Title,channel_title,published_at,category_id,view_count,like_count,comment_count,duration,definition,caption,engagement_rate,likes_to_views_ratio,comments_to_views_ratio,duration_seconds,video_age_days,category_name,duration_label,is_view_outlier,has_zero_views,is_title_duplicate,views_per_day,engagement_tier,is_hd
Python Tutorial For Beginners in Hindi | Complete Python Course 🔥,CodeWithHarry,2024-06-16 05:36:24+00:00,27,15268966,315818,41749,PT10H53M55S,hd,True,0.02341789068,0.02068365201,0.002734238669,39235,520,Education,Very Long (> 20 min),False,False,False,29363.4,Medium,True
Python Full Course❤️ | Variables & Data Types | Lecture 1,Shradha Khapra,2024-01-26 15:31:21+00:00,22,12218294,202464,8123,PT1H22M19S,hd,False,0.0172353835,0.01657056079,0.0006648227105,4939,661,People & Blogs,Very Long (> 20 min),False,False,False,18484.56,Low,True
Python Tutorial for Beginners | Learn Python in 1.5 Hours,Apna College,2021-12-02 16:36:14+00:00,27,11565187,266334,7968,PT1H17M12S,hd,False,0.02371790238,0.02302893822,0.0006889641569,4632,1446,Education,Very Long (> 20 min),False,False,False,7998.05,Medium,True
12 Hour Coding Livestream - Creating an Online Game with Python,Tech With Tim,2019-10-18 05:31:30+00:00,27,11010627,214100,3180,PT11H55M1S,hd,False,0.01973366097,0.0194448491,0.0002888118643,42901,2223,Education,Very Long (> 20 min),False,False,False,4953.05,Low,True
Introduction to Programming & Python | Python Tutorial - Day #1,CodeWithHarry,2022-11-28 11:30:03+00:00,27,10624609,248480,31781,PT11M50S,hd,True,0.02637847413,0.02338721139,0.002991262738,710,1085,Education,Long (5–20 min),False,False,False,9792.27,Medium,True
Python Tutorial for Beginners - Full Course (with Notes & Practice Questions),Apna College,2024-02-12 14:24:29+00:00,27,10009276,162115,8521,PT10H24M51S,hd,False,0.01704778477,0.01619647453,0.0008513102395,37491,644,Education,Very Long (> 20 min),False,False,False,15542.35,Low,True
How to Start Coding? Learn Programming for Beginners,Apna College,2022-01-25 17:54:00+00:00,27,9425030,345576,7629,PT11M5S,hd,False,0.0374752083,0.036665768,0.0008094403085,665,1392,Education,Long (5–20 min),False,False,False,6770.85,Medium,True
Python Tutorial for Absolute Beginners #1 - What Are Variables?,CS Dojo,2017-12-26 14:57:53+00:00,27,9361587,203407,8573,PT24M38S,hd,True,0.02264359423,0.02172783079,0.0009157634367,1478,2883,Education,Very Long (> 20 min),False,False,False,3247.17,Medium,True
#0 Python for Beginners | Programming Tutorial,Telusko,2018-08-16 08:58:58+00:00,28,8997835,95477,1206,PT1M6S,hd,True,0.01074513916,0.01061110694,0.0001340322273,66,2651,Science & Technology,Medium (1–5 min),False,False,False,3394.13,Low,True
"C++, Java or Python? Which language is best for College Placements in India",Apna College,2021-05-11 17:17:41+00:00,22,8912944,511622,2159,PT1M,hd,False,0.05764435885,0.05740212691,0.0002422319447,60,1651,People & Blogs,Medium (1–5 min),False,False,False,5398.51,High,True
Python for Everybody - Full University Python Course,freeCodeCamp.org,2019-05-02 12:05:54+00:00,27,7487045,194245,5044,PT13H40M10S,hd,True,0.026617841,0.02594414406,0.0006736969427,49210,2391,Education,Very Long (> 20 min),False,False,False,3131.34,Medium,True
Harvard CS50’s Introduction to Programming with Python – Full University Course,freeCodeCamp.org,2023-05-01 13:55:40+00:00,27,7417912,202932,3955,PT15H57M48S,hd,False,0.0278901896,0.02735702077,0.0005331688306,57468,931,Education,Very Long (> 20 min),False,False,False,7967.68,Medium,True
Struggling with Python programming? Learn it in a  Simplest way #shorts #pythonprogramming,Error Makes Clever,2023-06-27 11:54:10+00:00,27,7469673,418527,1305,PT1M1S,hd,False,0.05620486249,0.05603015607,0.0001747064196,61,874,Education,Medium (1–5 min),False,False,False,8546.54,High,True
Python Full Course for free 🐍,Bro Code,2024-08-20 13:00:54+00:00,27,7272963,236014,13892,PT12H,hd,False,0.03436095655,0.03245086872,0.001910087827,43200,454,Education,Very Long (> 20 min),False,False,True,16019.74,Medium,True
Python Tutorial for Beginners - Learn Python in 5 Hours [FULL COURSE],TechWorld with Nana,2021-03-05 14:10:17+00:00,27,6572989,167136,3998,PT5H31M30S,hd,False,0.02603594407,0.02542769729,0.0006082467796,19890,1718,Education,Very Long (> 20 min),False,False,False,3825.95,Medium,True
Python Tutorial - Python Full Course for Beginners in Tamil,Error Makes Clever,2023-06-29 12:34:28+00:00,27,6547398,157040,5735,PT9H38M4S,hd,False,0.02486101733,0.02398509698,0.0008759203464,34684,872,Education,Very Long (> 20 min),False,False,False,7508.48,Medium,True
New Python Coders Be Like...,Mr. P Solver,2022-07-31 12:57:40+00:00,28,5431419,156100,3133,PT2M13S,hd,False,0.02931701102,0.02874018213,0.0005768288956,133,1205,Science & Technology,Medium (1–5 min),False,False,False,4507.4,Medium,True
How to become a Senior developer.. ♥️ 😂 #programming #javascript #python #coding #developer #coder .,DIVINE CLASSES AN INSTITUTION Of EDUCATION.,2024-07-20 14:48:32+00:00,27,6332543,200454,3029,PT18S,hd,False,0.03213289951,0.03165457674,0.000478322772,18,485,Education,Short (< 1 min),False,False,False,13056.79,Medium,True
Python OOP Tutorial 1: Classes and Instances,Corey Schafer,2016-06-20 17:00:03+00:00,27,4829674,123109,3876,PT15M24S,hd,True,0.02629265944,0.02549012097,0.0008025384731,924,3437,Education,Long (5–20 min),False,False,False,1405.2,Medium,True
12 Beginner Python Projects - Coding Course,freeCodeCamp.org,2020-12-09 16:03:12+00:00,27,4809354,123225,2370,PT3H29S,hd,True,0.02611472848,0.02562193891,0.0004927895737,10829,1804,Education,Very Long (> 20 min),False,False,False,2665.94,Medium,True
Intermediate Python Programming Course,freeCodeCamp.org,2020-08-27 17:23:03+00:00,27,4226422,89483,1965,PT5H55M47S,hd,True,0.02163720953,0.02117227736,0.000464932166,21347,1908,Education,Very Long (> 20 min),False,False,False,2215.11,Medium,True
తెలుగులో Python నేర్చుకోండి | Learn Python Programming from Basics with Examples 2025,Sundeep Saradhi Kanthety,2020-10-28 10:12:08+00:00,27,4208543,95392,1756,PT5H52M46S,hd,False,0.02308351772,0.02266627128,0.0004172464396,21166,1847,Education,Very Long (> 20 min),False,False,False,2278.58,Medium,True
👩‍💻 Python for Beginners Tutorial,Kevin Stratvert,2021-03-25 10:00:08+00:00,28,4106939,89491,3051,PT1H3M21S,hd,True,0.02253307816,0.02179018929,0.0007428888662,3801,1699,Science & Technology,Very Long (> 20 min),False,False,False,2417.27,Medium,True
Learn Coding & Get a Job (in 2025) 🔥,CodeWithHarry,2025-01-08 13:24:58+00:00,27,4070824,163635,5925,PT16M54S,hd,False,0.04165249059,0.04019701166,0.001455478926,1014,313,Education,Long (5–20 min),False,False,False,13005.83,Medium,True
How Much A Python Developer Earn ? | Python Developer Salary In India #Shorts #simplilearn,Simplilearn,2024-06-04 14:05:38+00:00,27,4711452,165636,45,PT46S,hd,False,0.0351655848,0.03515603361,9.55e-06,46,531,Education,Short (< 1 min),False,False,False,8872.79,Medium,True
Python for Beginners – Full Course [Programming Tutorial],freeCodeCamp.org,2022-08-09 12:54:23+00:00,27,3945712,75028,1612,PT4H40M,hd,False,0.01942361241,0.01901506775,0.0004085446661,16800,1196,Education,Very Long (> 20 min),False,False,False,3299.09,Low,True
Python Tutorial for Beginners 1: Install and Setup for Mac and Windows,Corey Schafer,2017-05-17 15:30:00+00:00,27,3912372,46350,1383,PT15M29S,hd,False,0.01220052383,0.01184702992,0.0003534939025,929,3106,Education,Long (5–20 min),False,False,False,1259.62,Low,True
Lecture 2 : Strings & Conditional Statements | Python Full Course,Shradha Khapra,2024-01-28 10:19:31+00:00,22,3885379,51299,2660,PT55M41S,hd,False,0.0138877021,0.01320308438,0.0006846177208,3341,659,People & Blogs,Very Long (> 20 min),False,False,False,5895.87,Low,True
Python Object Oriented Programming (OOP) - For Beginners,Tech With Tim,2020-03-29 17:02:09+00:00,27,3825531,103611,2779,PT53M6S,hd,False,0.02781051106,0.02708407615,0.0007264349115,3186,2059,Education,Very Long (> 20 min),False,False,False,1857.96,Medium,True
How to Learn to Code,Gohar Khan,2025-07-09 19:17:24+00:00,27,5180273,217927,2819,PT1M13S,hd,False,0.04261280388,0.04206862417,0.0005441797094,73,131,Education,Medium (1–5 min),False,False,False,39544.07,Medium,True
Some Amazing Python Programs - The Power of Python | Python Tutorial - Day #2,CodeWithHarry,2022-11-29 11:30:07+00:00,27,3411172,77142,3189,PT8M38S,hd,True,0.0235493773,0.02261450826,0.0009348690319,518,1084,Education,Long (5–20 min),False,False,False,3146.84,Medium,True
How to confuse a Python Developer?,CodeWithHarry,2022-05-11 17:00:09+00:00,27,3981007,89440,1251,PT15S,hd,False,0.02278091378,0.02246667176,0.0003142420211,15,1286,Education,Short (< 1 min),False,False,False,3095.65,Medium,True
Python in 100 Seconds,Fireship,2021-10-25 15:19:28+00:00,28,2951571,114053,1795,PT2M24S,hd,False,0.0392495931,0.03864144259,0.0006081505042,144,1484,Science & Technology,Medium (1–5 min),False,False,False,1988.93,Medium,True
EASY Python Mistake!! #python #programming #coding,b001,2023-06-17 19:08:22+00:00,27,3004855,139564,1909,PT58S,hd,False,0.04708145748,0.04644615249,0.0006353049863,58,884,Education,Short (< 1 min),False,False,False,3399.16,Medium,True
you need to learn Python RIGHT NOW!! // EP 1,NetworkChuck,2021-08-14 17:22:45+00:00,28,2788724,111764,5154,PT17M42S,hd,True,0.04192525258,0.04007709616,0.001848156416,1062,1556,Science & Technology,Long (5–20 min),False,False,False,1792.24,Medium,True
"100-Day Roadmap to Master #pythonprogramming  #javaprogramming , and #javascript",Coding With Sagar,2024-08-11 11:09:23+00:00,27,3340615,193262,1962,PT1M1S,hd,False,0.05843952133,0.0578522045,0.0005873168302,61,463,Education,Medium (1–5 min),False,False,False,7215.15,High,True
Create a Spiderman using python coding |python programer| #tech #python #coding,Tech Owner,2022-06-28 04:40:16+00:00,28,2876992,117152,1177,PT59S,hd,False,0.04112940143,0.04072029372,0.0004091077038,59,1239,Science & Technology,Short (< 1 min),False,False,False,2322.03,Medium,True
Python In Telugu For Beginners || Python Complete Course In Telugu || Python suresh techs || Python,Suresh techs,2021-05-29 02:30:14+00:00,27,2617324,57104,4101,PT11H13M3S,hd,False,0.02338456248,0.02181769555,0.001566866935,40383,1634,Education,Very Long (> 20 min),False,False,False,1601.79,Medium,True
Lecture 3 : List & Tuple in Python | Python Full Course,Shradha Khapra,2024-01-29 15:19:16+00:00,22,2491917,34224,1661,PT41M46S,hd,False,0.01440055411,0.01373399927,0.0006665548385,2506,658,People & Blogs,Very Long (> 20 min),False,False,False,3787.11,Low,True
Python Full Course For Beginners [Tutorial] 2023 | Python One Shot | College Wallah,College Wallah,2023-09-24 13:30:12+00:00,27,2478113,53827,1437,PT11H38M54S,hd,False,0.02230083039,0.02172095392,0.0005798764706,41934,785,Education,Very Long (> 20 min),False,False,False,3156.83,Medium,True
Data Analytics FULL Course for Beginners to Pro in 29 HOURS - 2025 Edition,WsCube Tech,2024-01-07 13:30:10+00:00,27,7612848,210677,5817,P1DT5H13M47S,hd,False,0.02843797375,0.02767387085,0.0007641029002,105227,680,Education,Unknown,False,False,False,11195.36,Medium,True
"Python for Data Science - Course for Beginners (Learn Python, Pandas, NumPy, Matplotlib)",freeCodeCamp.org,2020-06-02 14:05:17+00:00,27,4567664,98284,1704,PT12H19M52S,hd,True,0.02189039695,0.02151733982,0.0003730571309,44392,1994,Education,Very Long (> 20 min),False,False,False,2290.7,Medium,True
Data Science Full Course - Learn Data Science in 10 Hours | Data Science For Beginners | Edureka,edureka!,2019-08-18 08:30:02+00:00,27,4548678,90600,752,PT10H23M57S,hd,True,0.02008319338,0.01991787066,0.0001653227234,37437,2284,Education,Very Long (> 20 min),False,False,False,1991.54,Medium,True
Data Science In 5 Minutes | Data Science For Beginners | What Is Data Science? | Simplilearn,Simplilearn,2018-12-04 14:30:01+00:00,27,4462089,62482,1101,PT4M38S,hd,False,0.01424960052,0.01400285516,0.0002467453592,278,2540,Education,Medium (1–5 min),False,False,False,1756.73,Low,True
What REALLY is Data Science? Told by a Data Scientist,Joma Tech,2018-06-23 01:51:50+00:00,22,4089855,154299,3757,PT10M33S,hd,True,0.03864585941,0.03772724516,0.0009186142495,633,2705,People & Blogs,Long (5–20 min),False,False,False,1511.96,Medium,True
"Data Analysis with Python - Full Course for Beginners (Numpy, Pandas, Matplotlib, Seaborn)",freeCodeCamp.org,2020-04-15 13:19:55+00:00,27,3955940,79316,1074,PT4H22M13S,hd,True,0.02032133442,0.02004984402,0.0002714903989,15733,2042,Education,Very Long (> 20 min),False,False,False,1937.29,Medium,True
Statistics - A Full University Course on Data Science Basics,freeCodeCamp.org,2019-06-12 14:59:55+00:00,27,3554003,77271,1156,PT8H15M4S,hd,True,0.02206722333,0.0217419564,0.0003252669384,29704,2350,Education,Very Long (> 20 min),False,False,False,1512.34,Medium,True
AI VS ML VS DL VS Data Science,Krish Naik,2019-11-26 14:40:58+00:00,27,2959071,70501,1783,PT9M45S,hd,False,0.02442792876,0.02382537498,0.0006025537736,585,2183,Education,Long (5–20 min),False,False,False,1355.51,Medium,True
What is Data Science? | Complete RoadMap | Simply Explained,Apna College,2021-11-11 16:23:54+00:00,27,2657742,108710,2843,PT7M54S,hd,False,0.04197283184,0.0409031272,0.001069704633,474,1467,Education,Long (5–20 min),False,False,False,1811.69,Medium,True
"IBM Data Analyst Complete Course | Data Analyst Tutorial For Beginners,",My Lesson,2022-11-17 23:08:16+00:00,28,2596685,73753,851,PT15H18M23S,hd,False,0.02873046645,0.02840274103,0.0003277254162,55103,1096,Science & Technology,Very Long (> 20 min),False,False,False,2369.24,Medium,True
What is Data Science? | Completely RoadMap | Simply Explained by Shradha Khapra Ma'am,Apna College,2023-09-13 15:15:55+00:00,27,2066589,73793,2397,PT12M36S,hd,False,0.0368674967,0.03570761496,0.001159881738,756,796,Education,Long (5–20 min),False,False,False,2596.22,Medium,True
Data Science for Beginners | Google Advanced Data Analytics Certificate,Google Career Certificates,2023-04-06 17:00:03+00:00,28,1928768,1785,91,PT1H38M55S,hd,True,0.0009726410991,0.0009254607472,4.72e-05,5935,956,Science & Technology,Very Long (> 20 min),False,False,False,2017.54,Low,True
What is Data Science?,CodeWithHarry,2021-06-07 16:00:33+00:00,27,1909497,64869,1540,PT6M30S,hd,True,0.03477825062,0.03397175593,0.0008064946913,390,1624,Education,Long (5–20 min),False,False,False,1175.8,Medium,True
Fix this before you choose Data Science! #datascientist #shorts #developer #programming,BEPEC,2021-07-08 12:38:50+00:00,27,1928437,58538,398,PT31S,hd,False,0.03056152181,0.03035513716,0.0002063846491,31,1593,Education,Short (< 1 min),False,False,False,1210.57,Medium,True
Don't Become a Data Analyst if,Sundas Khalid,2024-08-13 14:08:48+00:00,28,2358888,62621,888,PT1M,hd,False,0.02692326769,0.02654681929,0.0003764484043,60,461,Science & Technology,Medium (1–5 min),False,False,False,5116.89,Medium,True
Data Engineer vs Data Scientist #shorts,Income Interviews,2023-06-13 18:35:43+00:00,22,1889198,63727,423,PT1M,hd,False,0.0339561899,0.03373228548,0.0002239044166,60,888,People & Blogs,Medium (1–5 min),False,False,False,2127.48,Medium,True
Data Analyst Explained in 1 Minute ! 📚 #shorts #dataanalyst,Error Makes Clever,2023-05-21 08:29:54+00:00,27,1840771,124355,513,PT59S,hd,False,0.06783458245,0.06755589503,0.0002786874203,59,912,Education,Short (< 1 min),False,False,False,2018.39,High,True
Is Data Science Hard or Easy?? #dataanalytics #datascience,BEPEC,2023-05-16 13:57:18+00:00,27,1772439,89929,329,PT59S,hd,False,0.05092302137,0.05073740155,0.0001856198235,59,916,Education,Short (< 1 min),False,False,False,1934.98,High,True
Excel for Data Analytics - Full Course for Beginners,Luke Barousse,2024-10-14 12:01:06+00:00,28,1647329,42627,2162,PT10H59M43S,hd,False,0.02718884498,0.0258764182,0.001312426775,39583,399,Science & Technology,Very Long (> 20 min),False,False,False,4128.64,Medium,True
All Machine Learning algorithms explained in 17 min,Infinite Codes,2024-09-17 08:57:32+00:00,27,1568337,59865,553,PT16M30S,hd,False,0.03852358356,0.038170981,0.000352602564,990,427,Education,Long (5–20 min),False,False,False,3672.92,Medium,True
How I Would Learn Python FAST (if I could start over),Thu Vu,2024-06-19 15:04:05+00:00,28,1471305,51961,1018,PT12M19S,hd,False,0.03600814514,0.03531624285,0.0006919022963,739,516,Science & Technology,Long (5–20 min),False,False,False,2851.37,Medium,True
How to become a Data Analyst? | Complete Roadmap for Data Analyst🔥,CodeWithHarry,2024-07-16 11:30:17+00:00,27,1389516,46894,1590,PT15M20S,hd,False,0.03489270013,0.03374841762,0.00114428251,920,489,Education,Long (5–20 min),False,False,False,2841.55,Medium,True
AI-ML Engineering Vs Computer Science Engineering which one would you choose?,CareerGuide.com,2025-06-13 05:04:46+00:00,27,1745232,43980,656,PT45S,hd,False,0.02557595461,0.02520007357,0.0003758810428,45,158,Education,Short (< 1 min),False,False,False,11045.77,Medium,True
Real Salary of Data Scientist in Bangalore!,Suman Mpm,2025-02-04 14:53:19+00:00,22,1733160,44988,294,PT50S,hd,False,0.02612682838,0.02595719613,0.00016963225,50,286,People & Blogs,Short (< 1 min),False,False,False,6060.0,Medium,True
Build 12 Data Science Apps with Python and Streamlit - Full Course,freeCodeCamp.org,2021-01-07 15:24:06+00:00,27,1336420,32009,538,PT3H11M52S,hd,False,0.02435385257,0.02395128481,0.0004025677537,11512,1775,Education,Very Long (> 20 min),False,False,False,752.91,Medium,True
Data Science FULL Course for Beginners in 27 HOURS - 2025 Edition,WsCube Tech,2024-06-11 13:30:30+00:00,27,1324303,38295,973,P1DT3H48M45S,hd,False,0.029651802,0.02891707644,0.0007347255615,100125,524,Education,Unknown,False,False,False,2527.3,Medium,True
Python for Data Science Full Course | Data Science Tutorials for Beginners in 2022 | Great Learning,Great Learning,2021-03-07 06:31:52+00:00,27,1284953,29330,838,PT10H12M8S,hd,False,0.02347788325,0.02282571983,0.0006521634237,36728,1717,Education,Very Long (> 20 min),False,False,False,748.37,Medium,True
How to learn Data Science? In Short,Apna College,2023-10-19 15:41:19+00:00,27,1303932,84256,274,PT47S,hd,False,0.06482695046,0.06461681697,0.0002101334961,47,760,Education,Short (< 1 min),False,False,False,1715.7,High,True
Data Analyst vs Data Scientist vs  vs Data Engineer | Difference Explained,Apna College,2024-01-13 15:03:11+00:00,27,1122469,36356,1329,PT13M29S,hd,False,0.03357328035,0.03238928435,0.001183996009,809,674,Education,Long (5–20 min),False,False,False,1665.38,Medium,True
How much does a DATA SCIENTIST make?,Broke Brothers,2023-04-18 14:52:59+00:00,22,1126651,35556,327,PT34S,hd,False,0.03184923117,0.03155899071,0.0002902404647,34,944,People & Blogs,Short (< 1 min),False,False,False,1193.49,Medium,True
Full Guide Belajar CODING untuk Pemula 💻📚,xaviera putri,2023-12-01 12:00:23+00:00,22,1105250,49504,1163,PT19M10S,hd,False,0.04584207569,0.04478982602,0.00105224967,1150,717,People & Blogs,Long (5–20 min),False,False,False,1541.49,Medium,True
Learn SQL Beginner to Advanced in Under 4 Hours,Alex The Analyst,2024-10-08 12:00:27+00:00,27,1100219,21763,833,PT4H4M58S,hd,False,0.02053771064,0.01978058934,0.000757121303,14698,405,Education,Very Long (> 20 min),False,False,False,2716.59,Medium,True
Intro a Data Science con Python Desde Cero,Frank Andrade,2021-12-28 17:00:46+00:00,22,1074896,13857,270,PT3H51M32S,hd,False,0.0131426546,0.01289146774,0.0002511868579,13892,1420,People & Blogs,Very Long (> 20 min),False,False,False,756.97,Low,True
Data Engineer vs. Data Scientist ft. @eczachly_,Sundas Khalid,2024-11-18 15:08:49+00:00,28,1552154,39747,405,PT53S,hd,False,0.0258685505,0.02560762295,0.0002609275491,53,364,Science & Technology,Short (< 1 min),False,False,False,4264.16,Medium,True
Learn Machine Learning Like a GENIUS and Not Waste Time,Infinite Codes,2024-11-14 15:44:06+00:00,27,1066052,66417,704,PT15M3S,hd,False,0.06296216042,0.06230178049,0.0006603799248,903,368,Education,Long (5–20 min),False,False,False,2896.88,High,True
Python for Data Analytics - Full Course for Beginners,Luke Barousse,2024-06-07 12:01:05+00:00,28,1030756,28391,872,PT11H9M41S,hd,False,0.02838981448,0.02754383429,0.0008459801874,40181,528,Science & Technology,Very Long (> 20 min),False,False,False,1952.19,Medium,True
Software Engineer vs Data Scientist 😎 ft. @SajjaadKhader & Megan,Sundas Khalid,2024-04-25 04:22:53+00:00,28,1271132,32844,308,PT29S,hd,False,0.02608066976,0.02583836624,0.0002423035198,29,572,Science & Technology,Short (< 1 min),False,False,False,2222.26,Medium,True
I can't STOP reading these Machine Learning Books!,Nicholas Renotte,2023-01-24 02:32:13+00:00,28,1189069,73052,250,PT26S,hd,False,0.06164649684,0.0614362485,0.0002102483453,26,1029,Science & Technology,Short (< 1 min),False,False,False,1155.56,High,True
How much does a DATA SCIENTIST make? #shorts #ytshorts #techjobsin2minutes,Tech Stories in 2 Minutes,2024-06-19 15:00:40+00:00,27,1287173,31618,264,PT35S,hd,False,0.02476899005,0.02456388958,0.0002051004759,35,516,Education,Short (< 1 min),False,False,False,2494.52,Medium,True
Data Science Course for Beginners (11 Hours Data Science Tutorial),Great Learning,2020-02-03 12:56:37+00:00,27,1006830,29330,511,PT11H9M27S,hd,False,0.02963853914,0.0291310061,0.0005075330418,40167,2114,Education,Very Long (> 20 min),False,False,False,476.27,Medium,True
How I'd become a data analyst (if i had to start over) in 2025,Agatha,2024-01-12 14:00:27+00:00,22,966949,46020,1144,PT8M57S,hd,True,0.0487760484,0.04759294689,0.001183101505,537,675,People & Blogs,Long (5–20 min),False,False,False,1432.52,Medium,True
Data Analyst Salary & Job Market in 2025 #DataAnalyst #DataScience #DataAnalystSalary  #BigData #ai,Zubani Jack,2024-10-16 11:45:53+00:00,19,1231493,40648,433,PT50S,hd,False,0.03335866841,0.03300706297,0.0003516054483,50,397,Travel & Events,Short (< 1 min),False,False,False,3102.0,Medium,True
AI vs ML vs DL vs DS: What's the Difference?,GeeksforGeeks,2025-01-25 03:30:15+00:00,27,1335691,55591,146,PT1M2S,hd,False,0.04172893152,0.04161962488,0.0001093066366,62,297,Education,Medium (1–5 min),False,False,False,4497.28,Medium,True
Software Engineer Vs Data Science in 2025 👀 @meglovesdata,Sajjaad Khader,2025-05-12 14:44:00+00:00,27,1769525,27075,493,PT32S,hd,False,0.01557931333,0.01530070765,0.0002786056831,32,189,Education,Short (< 1 min),False,False,False,9362.57,Low,True
HTML Tutorial for Beginners | Complete HTML with Notes & Code,Apna College,2022-03-22 15:30:08+00:00,27,26688082,494207,24551,PT2H6M,hd,False,0.01943781425,0.01851789055,0.0009199236978,7560,1336,Education,Very Long (> 20 min),False,False,False,19976.11,Low,True
How to Make a Website in 10 mins - 2025 Simple & Easy,Website Learners,2018-01-03 15:32:33+00:00,26,19583119,396640,16522,PT12M22S,hd,True,0.02109786387,0.02025417809,0.0008436857865,742,2875,Howto & Style,Long (5–20 min),False,False,False,6811.52,Medium,True
HTML & CSS Full Course - Beginner to Pro,SuperSimpleDev,2022-02-05 16:41:52+00:00,27,17223417,313182,16949,PT6H31M24S,hd,True,0.01916756593,0.01818349877,0.0009840671579,23484,1381,Education,Very Long (> 20 min),False,False,False,12471.7,Low,True
"CSS Tutorial for Beginners | Complete CSS with Project, Notes & Code",Apna College,2023-06-04 16:32:22+00:00,27,15010531,177335,12936,PT7H18M24S,hd,False,0.01267583321,0.0118140383,0.0008617949051,26304,897,Education,Very Long (> 20 min),False,False,False,16734.15,Low,True
JavaScript Course for Beginners – Your First Step to Web Development,Programming with Mosh,2018-04-24 02:37:33+00:00,22,14584557,249667,7611,PT48M17S,hd,True,0.01764043861,0.01711858529,0.0005218533191,2897,2765,People & Blogs,Very Long (> 20 min),False,False,False,5274.7,Low,True
HTML Tutorial For Beginners In Hindi (With Notes) 🔥,CodeWithHarry,2021-03-17 02:55:23+00:00,27,14441676,348594,29772,PT3H11M12S,hd,True,0.02619958887,0.02413805543,0.002061533435,11472,1707,Education,Very Long (> 20 min),False,False,False,8460.27,Medium,True
HTML Tutorial for Beginners: HTML Crash Course,Programming with Mosh,2021-01-11 14:30:10+00:00,27,10401400,228665,6170,PT1H9M34S,hd,False,0.02257724705,0.02198405772,0.0005931893213,4174,1771,Education,Very Long (> 20 min),False,False,False,5873.18,Medium,True
"Introduction to HTML, CSS, JavaScript & How websites work? | Web Development Tutorials #1",CodeWithHarry,2019-12-25 08:12:47+00:00,27,8585440,217065,17155,PT18M27S,hd,True,0.02728106803,0.02528291791,0.001998150124,1107,2155,Education,Long (5–20 min),False,False,False,3983.96,Medium,True
"How I Learned to Code in 4 Months & Got a Job! (No CS Degree, No Bootcamp)",Tim Kim,2023-06-13 18:52:08+00:00,22,8353887,406991,8924,PT9M51S,hd,True,0.04978699738,0.04871875227,0.001068245109,591,888,People & Blogs,Long (5–20 min),False,False,False,9407.53,Medium,True
Introduction to Web Development | World's most premium Web Development Course | Lecture 0 (Reupload),Apna College,2020-12-12 13:59:05+00:00,22,7247716,183565,6493,PT11M8S,hd,False,0.02622315413,0.02532728582,0.0008958683127,668,1801,People & Blogs,Long (5–20 min),False,False,False,4024.27,Medium,True
JavaScript Tutorial Full Course - Beginner to Pro,SuperSimpleDev,2024-05-09 07:28:14+00:00,27,7193467,144353,8418,PT22H15M57S,hd,False,0.02123746154,0.02006723322,0.001170228324,80157,558,Education,Very Long (> 20 min),False,False,False,12891.52,Medium,True
How To Make Website Using HTML & CSS | Full Responsive Multi Page Website Design Step by Step,GreatStack,2021-03-15 14:00:12+00:00,27,7088755,148681,5017,PT1H11M59S,hd,False,0.0216819425,0.02097420196,0.0007077405401,4319,1708,Education,Very Long (> 20 min),False,False,False,4150.32,Medium,True
Installing VS Code & How Websites Work | Sigma Web Development Course - Tutorial #1,CodeWithHarry,2023-09-26 14:39:53+00:00,27,6385911,157559,38775,PT31M20S,hd,True,0.03074486463,0.02467290498,0.006071959651,1880,783,Education,Very Long (> 20 min),False,False,False,8155.7,Medium,True
Web Development Full Course - 10 Hours | Web Development Course Roadmap 2024 | Edureka,edureka!,2019-07-28 08:30:00+00:00,27,6077042,123783,873,PT10H20M22S,hd,True,0.02051260786,0.02036895247,0.0001436553929,37222,2305,Education,Very Long (> 20 min),False,False,False,2636.46,Medium,True
"JavaScript Tutorial (2024) for Beginners to Pro (with Notes, Projects & Practice Questions)",Apna College,2023-12-21 14:39:41+00:00,27,5617709,69149,3693,PT11H47M14S,hd,False,0.01296649346,0.01230910816,0.0006573853047,42434,697,Education,Very Long (> 20 min),False,False,False,8059.84,Low,True
How To Create A Website using HTML & CSS | Step-by-Step Tutorial,PROROZ,2021-05-16 12:06:59+00:00,24,5568555,86786,3148,PT27M19S,hd,True,0.01615032694,0.01558500983,0.0005653171127,1639,1646,Entertainment,Very Long (> 20 min),False,False,False,3383.08,Low,True
The Website 💀 #designer #developer #web #shorts,NEXOS CREATOR,2025-06-14 11:13:11+00:00,28,14690733,187283,1135,PT10S,hd,False,0.01282563553,0.01274837595,7.73e-05,10,156,Science & Technology,Short (< 1 min),False,False,False,94171.37,Low,True
Power of CSS 😍 #csstutorial #codinglover #coder #codingshortvideo #viral #trading,Code with Patel,2024-06-17 04:30:19+00:00,27,6002238,283396,2207,PT14S,hd,False,0.04758274371,0.04721504758,0.0003676961214,14,519,Education,Short (< 1 min),False,False,False,11565.01,Medium,True
Free open source UI elements for any project #productivity #webdevelopment #webdesign #uidesign,SetupsAI,2024-12-01 10:52:28+00:00,22,5367300,229221,519,PT15S,hd,False,0.04280363632,0.04270693967,9.67e-05,15,351,People & Blogs,Short (< 1 min),False,False,False,15291.45,Medium,True
